,Source,Destination,Class
25732,56589,5928,0
25733,31257,41256,0
25734,17410,28987,0
25735,66141,53289,0
25736,18459,46548,0
25737,55195,29457,0
25738,75805,50876,0
25739,33308,54628,0
25740,18148,54765,0
25741,15963,51192,0
25742,50712,78084,0
25743,49790,69178,0
25744,45213,72127,0
25745,17949,17372,0
25746,36070,47824,0
25747,65842,22081,0
25748,29517,14540,0
25749,47472,60538,0
25750,14144,55482,0
25751,7217,17850,0
25752,69562,77016,0
25753,28395,46112,0
25754,51347,55038,0
25755,64627,42350,0
25756,60890,29475,0
25757,58653,60421,0
25758,72560,77659,0
25759,68412,46756,0
25760,51284,76566,0
25761,34094,74761,0
25762,67148,17175,0
25763,18252,67896,0
25764,26651,75651,0
25765,63900,32572,0
25766,3291,27303,0
25767,45177,13571,0
25768,72090,12634,0
25769,27678,808,0
25770,56219,34078,0
25771,25534,36671,0
25772,10688,75814,0
25773,16876,15601,0
25774,60882,38982,0
25775,66719,19105,0
25776,63121,20160,0
25777,52122,47463,0
25778,62172,74133,0
25779,62764,27470,0
25780,65718,64028,0
25781,61926,13539,0
25782,64977,7427,0
25783,76868,25782,0
25784,13149,2855,0
25785,9480,13304,0
25786,24671,54359,0
25787,22916,11709,0
25788,54539,33050,0
25789,14538,48565,0
25790,59596,54123,0
25791,72501,77213,0
25792,11241,77841,0
25793,68991,12824,0
25794,40760,913,0
25795,55884,35828,0
25796,2443,24711,0
25797,63589,52062,0
25798,13913,1157,0
25799,10954,58536,0
25800,55821,29063,0
25801,80376,459,0
25802,13507,39315,0
25803,39785,73071,0
25804,64542,79879,0
25805,52126,46400,0
25806,2197,35208,0
25807,16565,52841,0
25808,36801,73265,0
25809,20033,9834,0
25810,62672,4445,0
25811,37752,25754,0
25812,72048,56276,0
25813,60395,47134,0
25814,12937,16689,0
25815,57987,8800,0
25816,80897,26360,0
25817,16092,73158,0
25818,28010,3751,0
25819,60165,15531,0
25820,10851,59323,0
25821,5937,63441,0
25822,17249,74010,0
25823,78606,68562,0
25824,43708,62515,0
25825,13484,52671,0
25826,1836,37457,0
25827,11282,71560,0
25828,22385,63296,0
25829,49820,1903,0
25830,11059,41717,0
25831,19869,19767,0
25832,62492,30649,0
25833,6852,26449,0
25834,3679,53509,0
25835,48890,63473,0
25836,66957,28398,0
25837,15073,79194,0
25838,67249,36908,0
25839,52977,29371,0
25840,61744,52828,0
25841,80545,42658,0
25842,102,18665,0
25843,6202,73292,0
25844,32089,7449,0
25845,36740,69713,0
25846,32267,15857,0
25847,19563,78693,0
25848,53545,10580,0
25849,52548,73961,0
25850,38464,9320,0
25851,16202,68549,0
25852,21967,43134,0
25853,4229,42433,0
25854,52523,24855,0
25855,31866,22868,0
25856,57953,15931,0
25857,44667,79351,0
25858,74763,34484,0
25859,22050,18444,0
25860,76429,12582,0
25861,7193,16138,0
25862,70060,32598,0
25863,6158,20352,0
25864,7117,278,0
25865,79026,50034,0
25866,16578,81264,0
25867,74248,42147,0
25868,59602,16841,0
25869,17838,25840,0
25870,81172,80447,0
25871,20825,14051,0
25872,48116,18924,0
25873,8726,76472,0
25874,14669,19838,0
25875,50382,62463,0
25876,19479,50833,0
25877,6732,50960,0
25878,47783,56806,0
25879,26008,32203,0
25880,47126,35339,0
25881,20819,24974,0
25882,28543,5795,0
25883,64192,24276,0
25884,55550,6183,0
25885,9461,48180,0
25886,71699,13730,0
25887,61149,35941,0
25888,50901,1150,0
25889,43824,74070,0
25890,37613,63181,0
25891,67044,3402,0
25892,37506,27097,0
25893,36240,2139,0
25894,755,30267,0
25895,57240,59176,0
25896,43652,29640,0
25897,75470,36173,0
25898,42254,59,0
25899,25151,52530,0
25900,73579,72859,0
25901,4584,62514,0
25902,43449,48155,0
25903,42826,36098,0
25904,68919,8038,0
25905,30402,10837,0
25906,38447,55247,0
25907,52201,60909,0
25908,45767,744,0
25909,45233,48351,0
25910,44701,47524,0
25911,14282,54208,0
25912,33307,68821,0
25913,45322,59885,0
25914,28420,77206,0
25915,2024,6231,0
25916,62027,45433,0
25917,21322,67019,0
25918,35413,75484,0
25919,41569,75554,0
25920,31643,52303,0
25921,13447,12817,0
25922,41967,62768,0
25923,30876,63687,0
25924,5445,40161,0
25925,1949,81120,0
25926,27057,40422,0
25927,22695,50907,0
25928,64347,40913,0
25929,72464,54462,0
25930,80261,56699,0
25931,40890,79588,0
25932,19682,156,0
25933,75656,19693,0
25934,48439,2691,0
25935,3057,34724,0
25936,44235,13735,0
25937,28995,77679,0
25938,79815,42999,0
25939,16170,64152,0
25940,9656,29133,0
25941,70974,46388,0
25942,34461,19925,0
25943,11028,29385,0
25944,3051,37538,0
25945,57168,38092,0
25946,56726,62822,0
25947,6841,67952,0
25948,73228,68979,0
25949,14166,44560,0
25950,57572,14763,0
25951,40527,32530,0
25952,41631,36000,0
25953,36197,78925,0
25954,53449,38039,0
25955,14839,48975,0
25956,9678,33214,0
25957,58439,70722,0
25958,20958,41616,0
25959,1745,45611,0
25960,72607,77155,0
25961,32228,26295,0
25962,26927,8245,0
25963,350,3654,0
25964,59695,43822,0
25965,9743,47730,0
25966,4915,46896,0
25967,9955,70998,0
25968,60899,921,0
25969,15489,47148,0
25970,30316,71711,0
25971,46601,34042,0
25972,70983,40973,0
25973,15789,66099,0
25974,8838,65788,0
25975,1730,70189,0
25976,31215,63637,0
25977,40616,64786,0
25978,22493,33729,0
25979,50442,71591,0
25980,30403,46231,0
25981,53115,25869,0
25982,24512,73227,0
25983,5930,56151,0
25984,60317,12435,0
25985,8264,59258,0
25986,33826,11560,0
25987,23869,55041,0
25988,14129,47256,0
25989,32884,65014,0
25990,64196,75351,0
25991,55776,22396,0
25992,68083,56679,0
25993,24279,5863,0
25994,53427,48213,0
25995,13156,66119,0
25996,73138,66537,0
25997,44234,72842,0
25998,60210,56295,0
25999,16811,36524,0
26000,35364,14174,0
26001,61861,9387,0
26002,54807,73431,0
26003,46161,64456,0
26004,56778,78930,0
26005,64609,38148,0
26006,31915,28534,0
26007,12354,25430,0
26008,47589,21448,0
26009,79849,218,0
26010,47500,4602,0
26011,51928,18334,0
26012,74784,51873,0
26013,44781,42220,0
26014,36933,3986,0
26015,54553,13511,0
26016,9544,48004,0
26017,5711,58052,0
26018,34564,76133,0
26019,2679,49130,0
26020,59795,15089,0
26021,23951,33485,0
26022,1423,3949,0
26023,27366,71192,0
26024,41404,30038,0
26025,32770,29556,0
26026,58440,55350,0
26027,36429,77449,0
26028,45289,151,0
26029,18196,20368,0
26030,1373,40988,0
26031,12072,65852,0
26032,67896,21874,0
26033,8841,49173,0
26034,24957,64154,0
26035,6303,47202,0
26036,19756,5395,0
26037,75696,70425,0
26038,21705,46598,0
26039,53779,15379,0
26040,48168,77855,0
26041,53302,25024,0
26042,76358,19778,0
26043,7667,63027,0
26044,17155,44173,0
26045,52168,51890,0
26046,23532,2518,0
26047,28140,57730,0
26048,69599,58483,0
26049,40928,31748,0
26050,49758,29698,0
26051,22924,33402,0
26052,40567,22909,0
26053,51167,31552,0
26054,17451,53741,0
26055,39524,32897,0
26056,6131,28944,0
26057,53764,5433,0
26058,37602,23318,0
26059,51197,74936,0
26060,24106,53909,0
26061,12876,40898,0
26062,17153,10892,0
26063,27333,60266,0
26064,29743,73571,0
26065,41429,40967,0
26066,26671,16763,0
26067,2796,14736,0
26068,63310,29567,0
26069,22926,68507,0
26070,27946,32358,0
26071,40047,70737,0
26072,60798,72359,0
26073,43699,34455,0
26074,71973,21338,0
26075,37027,41638,0
26076,59664,54902,0
26077,20730,73628,0
26078,48869,11082,0
26079,67663,40846,0
26080,28310,36957,0
26081,34086,73959,0
26082,68320,67948,0
26083,4582,1422,0
26084,4210,68770,0
26085,31970,66766,0
26086,63966,61520,0
26087,31284,28531,0
26088,7784,70512,0
26089,23956,62205,0
26090,58511,78466,0
26091,28686,60252,0
26092,75071,14641,0
26093,62389,3866,0
26094,13535,25951,0
26095,47467,9244,0
26096,7760,35594,0
26097,57470,12713,0
26098,81098,7104,0
26099,44343,55444,0
26100,55001,521,0
26101,60969,10898,0
26102,75544,5412,0
26103,5561,10431,0
26104,77990,31206,0
26105,64661,44941,0
26106,34776,48341,0
26107,62690,17161,0
26108,52801,51886,0
26109,77558,22285,0
26110,2650,3906,0
26111,27435,39335,0
26112,77476,34718,0
26113,48911,39735,0
26114,77072,27495,0
26115,64050,42693,0
26116,20417,52297,0
26117,56357,60404,0
26118,77309,1020,0
26119,39597,40433,0
26120,48181,77015,0
26121,27045,45192,0
26122,79594,69499,0
26123,23936,7565,0
26124,15382,58717,0
26125,157,3556,0
26126,15569,68931,0
26127,9905,15366,0
26128,72691,75995,0
26129,50729,49314,0
26130,80589,61133,0
26131,61625,11710,0
26132,22147,42838,0
26133,35959,16425,0
26134,51035,39972,0
26135,29067,76293,0
26136,39077,74517,0
26137,73233,14693,0
26138,41171,28741,0
26139,63868,75991,0
26140,74758,70652,0
26141,23617,28349,0
26142,32735,4300,0
26143,77304,59120,0
26144,40286,3852,0
26145,34856,77286,0
26146,77472,58704,0
26147,80144,70666,0
26148,9728,63560,0
26149,10930,30412,0
26150,16100,57024,0
26151,75707,20412,0
26152,28813,42010,0
26153,15923,21672,0
26154,26944,40171,0
26155,73482,28737,0
26156,36892,3774,0
26157,49137,75086,0
26158,58319,79315,0
26159,63862,17866,0
26160,62,34944,0
26161,36634,40110,0
26162,32163,78918,0
26163,45735,38523,0
26164,9124,8519,0
26165,61248,66797,0
26166,54588,79467,0
26167,943,14398,0
26168,4336,43678,0
26169,17730,59385,0
26170,5506,74563,0
26171,50679,285,0
26172,54976,55605,0
26173,56793,16903,0
26174,17478,42545,0
26175,51914,16481,0
26176,80368,34853,0
26177,12528,16616,0
26178,38221,62773,0
26179,67210,39802,0
26180,30566,42869,0
26181,51186,18933,0
26182,71423,20334,0
26183,24174,67597,0
26184,48921,63137,0
26185,34706,43302,0
26186,27279,26258,0
26187,65188,63735,0
26188,72057,54622,0
26189,53906,20763,0
26190,48189,30384,0
26191,27073,52204,0
26192,27562,38597,0
26193,52852,53782,0
26194,23469,26841,0
26195,9797,56452,0
26196,10454,27934,0
26197,42806,21569,0
26198,51112,43685,0
26199,4692,12707,0
26200,62666,64899,0
26201,79751,29003,0
26202,10281,62688,0
26203,63862,8551,0
26204,67881,55821,0
26205,30431,46185,0
26206,41506,48705,0
26207,43103,74931,0
26208,55543,29018,0
26209,3135,51521,0
26210,13158,70918,0
26211,60009,33408,0
26212,16995,52883,0
26213,57532,3605,0
26214,29292,44599,0
26215,35357,36415,0
26216,6771,47725,0
26217,29140,11748,0
26218,68262,52665,0
26219,58907,43755,0
26220,43715,16061,0
26221,60404,22044,0
26222,11857,39176,0
26223,10280,53953,0
26224,30289,36279,0
26225,13858,28110,0
26226,56210,11145,0
26227,78016,22791,0
26228,76332,36947,0
26229,40982,10589,0
26230,13925,61762,0
26231,14830,13344,0
26232,4988,59027,0
26233,55020,67688,0
26234,9350,4219,0
26235,49704,10137,0
26236,5129,15875,0
26237,75166,15980,0
26238,6322,62959,0
26239,80225,2225,0
26240,46312,7096,0
26241,1189,26026,0
26242,34627,30661,0
26243,52906,41320,0
26244,39018,26044,0
26245,71354,36704,0
26246,57510,40948,0
26247,33706,27083,0
26248,72594,59660,0
26249,25592,47016,0
26250,80471,6014,0
26251,8126,3434,0
26252,14352,58200,0
26253,43490,54765,0
26254,4697,74662,0
26255,76266,14204,0
26256,44767,51747,0
26257,12677,79989,0
26258,39328,56421,0
26259,15229,56194,0
26260,9411,35208,0
26261,66382,75876,0
26262,3474,36195,0
26263,4080,48248,0
26264,58443,39409,0
26265,38195,39539,0
26266,44617,49894,0
26267,4907,73317,0
26268,18296,50965,0
26269,10120,3066,0
26270,39403,57884,0
26271,43498,25363,0
26272,72717,15686,0
26273,30487,23946,0
26274,33716,20550,0
26275,20752,33474,0
26276,76578,27284,0
26277,25168,35303,0
26278,16759,5892,0
26279,30447,17350,0
26280,3761,50723,0
26281,16289,80279,0
26282,30831,72401,0
26283,50229,19110,0
26284,45600,29251,0
26285,11819,51045,0
26286,17629,16513,0
26287,64786,49447,0
26288,24820,13278,0
26289,48231,28380,0
26290,26803,72559,0
26291,80551,48895,0
26292,66124,38037,0
26293,65158,41856,0
26294,30554,65303,0
26295,34438,45394,0
26296,16675,9173,0
26297,46799,2571,0
26298,70121,51401,0
26299,47538,22158,0
26300,38174,67843,0
26301,52077,47964,0
26302,58874,51780,0
26303,30449,1157,0
26304,43570,18395,0
26305,4614,62437,0
26306,53390,64790,0
26307,59487,40868,0
26308,18966,28798,0
26309,71784,27858,0
26310,62178,34413,0
26311,16655,30778,0
26312,66620,62538,0
26313,36981,17884,0
26314,28016,67812,0
26315,57517,15942,0
26316,70687,32133,0
26317,37326,66564,0
26318,17595,65523,0
26319,57620,24176,0
26320,19890,10581,0
26321,10463,80827,0
26322,80695,10312,0
26323,76410,46092,0
26324,10456,61162,0
26325,71909,25651,0
26326,41334,30102,0
26327,7716,59996,0
26328,66936,51231,0
26329,1475,13243,0
26330,29843,65052,0
26331,6229,36759,0
26332,50313,37385,0
26333,10231,65366,0
26334,52565,69729,0
26335,2776,75321,0
26336,44153,65684,0
26337,73291,17172,0
26338,24299,61015,0
26339,69651,55908,0
26340,2519,62109,0
26341,70144,61668,0
26342,75258,54228,0
26343,81116,43307,0
26344,42292,24678,0
26345,45179,66430,0
26346,42002,26602,0
26347,20839,22003,0
26348,43592,23364,0
26349,1936,37558,0
26350,44866,4614,0
26351,25505,16093,0
26352,80391,5309,0
26353,53503,43459,0
26354,30283,48304,0
26355,17402,60509,0
26356,42449,54998,0
26357,1709,17745,0
26358,29944,71654,0
26359,48888,79485,0
26360,26310,3257,0
26361,69664,59472,0
26362,48703,10499,0
26363,3344,66113,0
26364,12557,1011,0
26365,72892,6455,0
26366,3117,56500,0
26367,22038,51350,0
26368,21477,45621,0
26369,31383,68405,0
26370,59615,1886,0
26371,37698,42868,0
26372,44541,66277,0
26373,15916,2010,0
26374,1625,74017,0
26375,70329,28721,0
26376,47255,51885,0
26377,26487,25184,0
26378,64020,44092,0
26379,25861,47353,0
26380,54974,54404,0
26381,57799,19656,0
26382,34826,62874,0
26383,79057,4113,0
26384,31476,54609,0
26385,9072,16441,0
26386,22904,80080,0
26387,11976,51192,0
26388,13956,56053,0
26389,9048,63561,0
26390,56996,51762,0
26391,74221,68837,0
26392,50729,18872,0
26393,51208,28898,0
26394,67830,448,0
26395,78202,73212,0
26396,15244,69631,0
26397,1957,68316,0
26398,20372,770,0
26399,8539,1052,0
26400,63546,68129,0
26401,13656,16514,0
26402,14018,73496,0
26403,36826,74564,0
26404,52378,41474,0
26405,29854,31305,0
26406,78592,5073,0
26407,23146,13948,0
26408,822,27976,0
26409,44516,9199,0
26410,54381,59501,0
26411,67131,79270,0
26412,67829,15098,0
26413,74031,46058,0
26414,78018,68907,0
26415,75185,80382,0
26416,43703,59276,0
26417,16547,45179,0
26418,17763,74719,0
26419,28402,54455,0
26420,38678,26757,0
26421,29214,43753,0
26422,32675,60894,0
26423,38965,21337,0
26424,40080,21024,0
26425,65852,27847,0
26426,23486,19250,0
26427,16716,67969,0
26428,15321,8858,0
26429,11362,38981,0
26430,14685,65048,0
26431,81209,55958,0
26432,53722,34931,0
26433,79902,78732,0
26434,15446,77978,0
26435,81289,65521,0
26436,59421,6984,0
26437,52958,14533,0
26438,11099,74973,0
26439,62266,23627,0
26440,36210,37956,0
26441,54932,1829,0
26442,31622,39992,0
26443,8641,13332,0
26444,55246,14262,0
26445,61561,26440,0
26446,76063,74598,0
26447,41658,46203,0
26448,53815,10555,0
26449,72587,33390,0
26450,1849,26987,0
26451,4045,51852,0
26452,4314,7165,0
26453,56046,9750,0
26454,38165,11215,0
26455,76838,53252,0
26456,65409,75117,0
26457,49063,48562,0
26458,27739,61011,0
26459,55025,27633,0
26460,69393,30714,0
26461,9113,17999,0
26462,23682,59273,0
26463,61781,74428,0
26464,54959,76971,0
26465,6981,29521,0
26466,50520,77410,0
26467,2462,395,0
26468,57668,54880,0
26469,541,19334,0
26470,4830,22334,0
26471,59368,46330,0
26472,36194,28697,0
26473,67549,1955,0
26474,59638,18083,0
26475,2681,76320,0
26476,59765,59737,0
26477,35470,13555,0
26478,38801,5740,0
26479,19149,38735,0
26480,72787,12459,0
26481,72696,47804,0
26482,4019,53798,0
26483,76137,78064,0
26484,28241,41758,0
26485,7443,71057,0
26486,70905,8880,0
26487,44449,55547,0
26488,81123,58546,0
26489,21214,6901,0
26490,40175,23973,0
26491,80747,63335,0
26492,78530,77028,0
26493,38130,57371,0
26494,41231,78141,0
26495,36521,9820,0
26496,77687,56337,0
26497,32516,31654,0
26498,11897,61450,0
26499,42830,68758,0
26500,58966,35130,0
26501,25845,33585,0
26502,13105,16224,0
26503,30517,12214,0
26504,46270,56914,0
26505,22855,8859,0
26506,51005,59277,0
26507,5235,80840,0
26508,42655,5563,0
26509,71248,20307,0
26510,17495,37211,0
26511,62132,29907,0
26512,74838,31442,0
26513,4512,49893,0
26514,59160,15374,0
26515,39446,46737,0
26516,14525,45382,0
26517,40849,24425,0
26518,45529,61790,0
26519,72570,1224,0
26520,28849,29697,0
26521,64137,4438,0
26522,8903,34861,0
26523,47357,5884,0
26524,38097,44375,0
26525,30414,15068,0
26526,36736,3342,0
26527,6428,41348,0
26528,74126,72711,0
26529,13441,58752,0
26530,32069,74483,0
26531,15563,26513,0
26532,22198,19448,0
26533,45604,65697,0
26534,76523,23149,0
26535,47103,18018,0
26536,39651,9585,0
26537,25769,4677,0
26538,4393,28078,0
26539,59197,52193,0
26540,20103,12543,0
26541,746,59419,0
26542,129,25485,0
26543,43794,14638,0
26544,63914,50917,0
26545,354,12771,0
26546,15289,39119,0
26547,3009,42122,0
26548,55478,55523,0
26549,38220,73963,0
26550,59586,32124,0
26551,39717,25457,0
26552,22823,53219,0
26553,37727,37621,0
26554,17283,65920,0
26555,63233,1133,0
26556,56605,509,0
26557,47414,27463,0
26558,4225,11474,0
26559,66701,20384,0
26560,59400,33812,0
26561,9291,69227,0
26562,71990,38582,0
26563,47807,30548,0
26564,18839,45728,0
26565,6462,53494,0
26566,60240,9293,0
26567,641,54656,0
26568,73313,6892,0
26569,45049,5421,0
26570,21597,33298,0
26571,28288,38408,0
26572,80105,29023,0
26573,66310,54097,0
26574,33351,13475,0
26575,3471,43068,0
26576,47547,29281,0
26577,29441,73261,0
26578,65779,36152,0
26579,44615,15867,0
26580,54474,17894,0
26581,10579,171,0
26582,55396,4354,0
26583,33727,46192,0
26584,56531,6171,0
26585,47037,37288,0
26586,59070,50623,0
26587,62804,1908,0
26588,17535,56476,0
26589,28676,38116,0
26590,7758,20516,0
26591,4536,47714,0
26592,19744,35725,0
26593,72985,32444,0
26594,25968,46287,0
26595,72449,73754,0
26596,18848,78220,0
26597,24217,79378,0
26598,13401,57901,0
26599,23625,10822,0
26600,77841,62094,0
26601,20600,40032,0
26602,3056,47498,0
26603,4980,5475,0
26604,57646,50716,0
26605,49447,58298,0
26606,61462,42192,0
26607,36748,34522,0
26608,20558,21312,0
26609,27086,7934,0
26610,56022,14938,0
26611,37324,64668,0
26612,2470,20986,0
26613,72316,30191,0
26614,10793,80424,0
26615,49886,74560,0
26616,47321,26443,0
26617,43082,50325,0
26618,31725,42265,0
26619,41786,58736,0
26620,4474,20017,0
26621,29557,35663,0
26622,44965,64113,0
26623,42330,4677,0
26624,8502,74920,0
26625,72549,25474,0
26626,31661,67355,0
26627,74721,26533,0
26628,52482,72190,0
26629,16069,71218,0
26630,6862,39575,0
26631,74155,37641,0
26632,35265,29312,0
26633,25396,67722,0
26634,1212,14955,0
26635,16830,5116,0
26636,34579,10325,0
26637,52272,65183,0
26638,38999,76598,0
26639,45459,14821,0
26640,25727,24667,0
26641,28449,64100,0
26642,13760,15335,0
26643,39811,61200,0
26644,30499,17463,0
26645,54325,53718,0
26646,79670,75780,0
26647,41786,69824,0
26648,53752,41024,0
26649,59534,10860,0
26650,49756,39939,0
26651,45232,10469,0
26652,53274,27786,0
26653,69624,47135,0
26654,51594,1525,0
26655,80288,34071,0
26656,29566,20799,0
26657,51697,19373,0
26658,23161,67953,0
26659,60009,57519,0
26660,58982,76146,0
26661,56638,33855,0
26662,43812,8806,0
26663,22637,33429,0
26664,13644,32105,0
26665,9553,41333,0
26666,17229,65497,0
26667,33258,46332,0
26668,53542,72654,0
26669,7047,64722,0
26670,26600,46997,0
26671,2686,1473,0
26672,28975,25030,0
26673,79915,8202,0
26674,42931,8949,0
26675,5069,57463,0
26676,13959,11333,0
26677,65333,23070,0
26678,23863,40652,0
26679,75546,53144,0
26680,80882,63052,0
26681,56441,31597,0
26682,66521,51528,0
26683,14034,18273,0
26684,42328,70133,0
26685,61550,73771,0
26686,60197,5272,0
26687,22525,3925,0
26688,6278,74131,0
26689,17365,40259,0
26690,78541,14828,0
26691,73988,9503,0
26692,31928,73794,0
26693,4532,10252,0
26694,72238,63198,0
26695,48222,22093,0
26696,287,42987,0
26697,52452,69775,0
26698,53001,3036,0
26699,2769,75012,0
26700,66788,75011,0
26701,2205,66568,0
26702,44032,67717,0
26703,1669,76387,0
26704,42719,55213,0
26705,71268,19111,0
26706,17136,3939,0
26707,79231,50687,0
26708,26343,22750,0
26709,44825,65259,0
26710,46907,55313,0
26711,7807,49618,0
26712,26259,67375,0
26713,451,57108,0
26714,24788,69746,0
26715,66548,56841,0
26716,51392,35220,0
26717,41481,74128,0
26718,10687,17179,0
26719,16894,3251,0
26720,32255,77706,0
26721,72610,20278,0
26722,33729,38076,0
26723,66972,7561,0
26724,46841,42019,0
26725,22541,46232,0
26726,4159,33940,0
26727,74541,22214,0
26728,7098,14755,0
26729,65148,61307,0
26730,45474,7587,0
26731,30082,32264,0
26732,8077,41908,0
26733,3073,55370,0
26734,14667,37544,0
26735,77378,52710,0
26736,53787,23677,0
26737,2466,2906,0
26738,74881,29610,0
26739,32008,21963,0
